gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,tol_mean_z,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,rest_qc_class,rest_qc_fail_reason,selectivity,efficacy,tolerance_loss,efficacy_lfc,tolerance_loss_lfc,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_direction,fail_evidence,fail_tolerance,fail_homeostasis,homeostasis_verdict,safe,reject_reason,window_score,window_rank
FGL2,-0.29791423951876744,-0.45412613072260155,0,-0.05532225917462954,-0.1972073111073257,0,3,1576.0,3.0,rest_qc_pass,-,0.0,0.45412613072260155,0.1972073111073257,0.29791423951876744,0.05532225917462954,1562.0,2.876611418047882,0.012873081314397076,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8289736503815259,1317
MTRF1L,-0.38623649901525303,-0.717812680344446,0,-0.1717108571525488,-0.4317166916073019,0,8,577.0,2.0,rest_qc_pass,-,1.0986122886681098,0.717812680344446,0.4317166916073019,0.38623649901525303,0.1717108571525488,794.0,1.4622467771639043,-0.4605676884974753,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.828851744712485,1318
CD226,-0.2582859153994468,-0.48469368789345246,0,-0.0851521932302366,-0.22491932405472825,0,1,1261.0,1.0,rest_qc_pass,-,0.0,0.48469368789345246,0.22491932405472825,0.2582859153994468,0.0851521932302366,1294.0,2.3830570902394106,-0.037269341664287636,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8275198773131802,1319
BCL2A1,-0.23729701527230493,-0.23173322436311833,0,0.25420106218979105,0.5317365607860141,0,1,316.0,0.0,rest_qc_fail,ontarget_ns,0.6931471805599453,0.23173322436311833,-0.5317365607860141,0.23729701527230493,-0.25420106218979105,286.0,0.5267034990791897,0.14390941139871335,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,0.8274979335755049,1320
FBXO44,-0.10903764444028524,-0.23162278368125766,0,0.07831489431878891,0.26721383736630305,0,6,1027.0,1.0,rest_qc_pass,-,1.252762968495368,0.23162278368125766,-0.26721383736630305,0.10903764444028524,-0.07831489431878891,863.0,1.5893186003683242,0.25100371713923997,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8272295602150748,1321
NSUN4,-0.39229267757195785,-0.2313120779771245,1,0.12679677410532533,0.26168609028630296,0,1026,248.0,37.0,rest_qc_pass,-,3.296811050202172,0.2313120779771245,-0.26168609028630296,0.39229267757195785,-0.12679677410532533,477.0,0.8784530386740331,-0.9436491456186364,non-depleting,False,False,False,True,False,False,pass,False,evidence,0.8264745383108434,1322
FLI1,-0.21796325276086023,-0.41979982354722706,0,0.07527040420911901,-0.16779353935317629,0,65,268.0,315.0,rest_qc_pass,-,-1.566087471560487,0.41979982354722706,0.16779353935317629,0.21796325276086023,-0.07527040420911901,310.0,0.570902394106814,-0.21003521481646514,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8259442798137027,1323
VAMP8,-0.23958473811924103,-0.6286932936053597,0,-0.0001316061682024213,-0.35355547708602875,0,1,511.0,2.0,rest_qc_pass,-,-0.4054651081081645,0.6286932936053597,0.35355547708602875,0.23958473811924103,0.0001316061682024213,584.0,1.0755064456721914,-0.19264507794239588,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.825894902283306,1324
ADH5,-0.21906489423576775,-0.23106480151611952,0,0.17066074165524384,0.6545311768190539,0,1,805.0,1.0,rest_qc_pass,-,0.0,0.23106480151611952,-0.6545311768190539,0.21906489423576775,-0.17066074165524384,662.0,1.2191528545119705,0.2821575661947615,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8258736509052501,1325
ERICH1,-0.35282514041107715,-0.6619207737221066,0,-0.013140758716230931,-0.3836741033259976,0,7,614.0,2.0,rest_qc_pass,-,0.980829253011726,0.6619207737221066,0.3836741033259976,0.35282514041107715,0.013140758716230931,587.0,1.0810313075506446,0.0648781522601271,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.824327814853276,1326
UAP1L1,-0.08852876311347035,-0.2303096188256104,0,0.20778062171837197,0.23281192862472982,0,2,823.0,3.0,rest_qc_pass,-,-0.2876820724517808,0.2303096188256104,-0.23281192862472982,0.08852876311347035,-0.20778062171837197,764.0,1.4069981583793738,0.10731979238587712,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8240385398485622,1327
DIAPH1,-0.45899039679708015,-0.6190349082334794,0,-0.27643406190465064,-0.3457843714818044,0,11,291.0,2.0,rest_qc_pass,-,1.3862943611198906,0.6190349082334794,0.3457843714818044,0.45899039679708015,0.27643406190465064,276.0,0.5082872928176796,0.07635088613011483,non-depleting,True,False,False,True,False,True,fail,False,evidence,0.8236623126942485,1328
BTRC,-0.5640861352253836,-0.7102667711751555,0,-0.09350576511811066,-0.4273165539449367,0,2,598.0,1.0,rest_qc_fail,ontarget_ns,0.4054651081081645,0.7102667711751555,0.4273165539449367,0.5640861352253836,0.09350576511811066,181.0,0.3333333333333333,1.7241557871148996,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,0.8225400663978316,1329
CISD2,-0.2289854649938416,-0.32776179402930633,0,0.011615157832941222,-0.08739386331117036,0,1,651.0,3.0,rest_qc_pass,-,-0.6931471805599453,0.32776179402930633,0.08739386331117036,0.2289854649938416,-0.011615157832941222,628.0,1.156537753222836,0.0518929842740084,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8220125179277828,1330
DGLUCY,-0.04372819274175457,-0.22886434537082068,0,0.10368416466383384,-0.0004585956896391667,0,2,781.0,9.0,rest_qc_pass,-,-1.2039728043259361,0.22886434537082068,0.0004585956896391667,0.04372819274175457,-0.10368416466383384,752.0,1.3848987108655617,0.0545898864643418,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8192732052065412,1331
KBTBD7,-0.23004487507762592,-0.22834378084527784,0,0.09842154455891665,0.2756865829317631,0,1,449.0,5.0,rest_qc_pass,-,-1.0986122886681096,0.22834378084527784,-0.2756865829317631,0.23004487507762592,-0.09842154455891665,432.0,0.7955801104972375,0.05568413257767841,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.819261508994037,1332
MX1,-0.20084397734265802,-0.22797006448555787,0,0.03926159645145838,0.10181019638168899,0,8,474.0,5.0,rest_qc_pass,-,0.4054651081081646,0.22797006448555787,-0.10181019638168899,0.20084397734265802,-0.03926159645145838,558.0,1.0276243093922652,-0.23537806293092842,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8183533697683817,1333
ZC3H4,-0.3060583751189911,-0.2276241182976893,0,0.07304292636756268,0.041552211870213934,0,37,352.0,136.0,rest_qc_pass,-,-1.2823947661017394,0.2276241182976893,-0.041552211870213934,0.3060583751189911,-0.07304292636756268,542.0,0.998158379373849,-0.6227174227165744,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8175127126898294,1334
KAT6A,-0.18669801077846826,-0.4960996161450663,1,-0.0862122234090963,-0.23914147829855972,0,143,776.0,79.0,rest_qc_pass,-,0.5877866649021195,0.4960996161450663,0.23914147829855972,0.18669801077846826,0.0862122234090963,1389.0,2.5580110497237567,-0.8399180417942649,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8163690883286617,1335
RYK,-0.26152441301271667,-0.5143411582313475,0,-0.03926859031237809,-0.2559282958047446,0,8,1393.0,4.0,rest_qc_pass,-,0.5877866649021193,0.5143411582313475,0.2559282958047446,0.26152441301271667,0.03926859031237809,1595.0,2.9373848987108655,-0.1953611660509787,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8148200767601074,1336
ZSCAN16,-0.2257634796292543,-0.37306136072085594,0,-0.08500149187721592,-0.13041019242756458,0,1,1354.0,1.0,rest_qc_pass,-,0.0,0.37306136072085594,0.13041019242756458,0.2257634796292543,0.08500149187721592,1405.0,2.5874769797421733,-0.053342391533291754,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8145329891376769,1337
GATAD1,-0.2994646361603759,-0.22600672198344568,0,0.06102123875048066,0.14736415603430342,0,125,84.0,151.0,rest_qc_pass,-,-0.18759861389479848,0.22600672198344568,-0.14736415603430342,0.2994646361603759,-0.06102123875048066,139.0,0.2559852670349908,-0.7266236499447472,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.8135824029825004,1338
TMEM183A,-0.26025614444474926,-0.34808601908303105,0,-0.0962980310736493,-0.10887388704764363,0,2,608.0,1.0,rest_qc_pass,-,0.4054651081081645,0.34808601908303105,0.10887388704764363,0.26025614444474926,0.0962980310736493,396.0,0.7292817679558011,0.6185708933639757,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8126984996796723,1339
GYG1,-0.5339839122934356,-0.6722604989284435,0,-0.2824875268105929,-0.39712345102973345,0,1,294.0,1.0,rest_qc_pass,-,0.0,0.6722604989284435,0.39712345102973345,0.5339839122934356,0.2824875268105929,279.0,0.5138121546961326,0.07555103300717676,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8126981165053044,1340
INSL3,-0.09463803282118737,-0.22559394093154755,0,0.3108769623328478,0.8501318786648822,0,3,1064.0,3.0,rest_qc_pass,-,0.0,0.22559394093154755,-0.8501318786648822,0.09463803282118737,-0.3108769623328478,1120.0,2.0626151012891345,-0.07400058144377693,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8125793356693197,1341
ZNF398,-0.23438196981442694,-0.5138182114474791,0,-0.19489281469832823,-0.25667092842062544,0,6,388.0,11.0,rest_qc_pass,-,-0.5389965007326871,0.5138182114474791,0.25667092842062544,0.23438196981442694,0.19489281469832823,527.0,0.9705340699815838,-0.441746309450087,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8115197777554249,1342
DLG3,-0.24302440909610323,-0.22465511756648665,0,0.15176277345404124,0.39153283556531737,0,1,955.0,44.0,rest_qc_pass,-,-3.1135153092103742,0.22465511756648665,-0.39153283556531737,0.24302440909610323,-0.15176277345404124,1180.0,2.173112338858195,-0.30521422132609266,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8102979736106386,1343
ACER3,-0.14891982532177653,-0.22465016735445037,0,-0.028150078308932774,0.2822355980865722,0,1,908.0,4.0,rest_qc_pass,-,-0.916290731874155,0.22465016735445037,-0.2822355980865722,0.14891982532177653,0.028150078308932774,1054.0,1.9410681399631675,-0.2151106643462997,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8102859444831773,1344
POLH,-0.2829278338709258,-0.3779130128605207,0,-0.06537566955018642,-0.13648573411236986,0,1,533.0,2.0,rest_qc_pass,-,-0.4054651081081645,0.3779130128605207,0.13648573411236986,0.2829278338709258,0.06537566955018642,526.0,0.9686924493554327,0.019072733466873586,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8097188822021782,1345
ZMYM3,-0.1746216670895448,-0.2241729850932564,0,0.0008829457127440358,0.041182924668139255,0,13,394.0,17.0,rest_qc_pass,-,-0.2513144282809061,0.2241729850932564,-0.041182924668139255,0.1746216670895448,-0.0008829457127440358,431.0,0.7937384898710865,-0.12949223963272188,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8091263807715381,1346
XBP1,-0.47895343355429804,-1.0422463262014026,5,-0.3397637099986376,-0.7274641138488437,0,492,1048.0,180.0,rest_qc_pass,-,1.0020121427768638,1.0422463262014026,0.7274641138488437,0.47895343355429804,0.3397637099986376,948.0,1.7458563535911602,0.14467975263919122,non-depleting,False,False,False,False,False,True,fail,True,-,0.8089903874565914,1347
N4BP2L2,-0.17435093820488468,-0.24204119179096625,0,0.06854314899036086,-0.01604177550555155,0,3,890.0,8.0,rest_qc_pass,-,-0.810930216216329,0.24204119179096625,0.01604177550555155,0.17435093820488468,-0.06854314899036086,919.0,1.6924493554327809,-0.04625952543527447,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8087062667728792,1348
ACSL5,-0.24284609181884043,-0.4415086868143205,0,-0.1038140765671333,-0.1934283976222027,0,2,1785.0,5.0,rest_qc_pass,-,-0.6931471805599452,0.4415086868143205,0.1934283976222027,0.24284609181884043,0.1038140765671333,1961.0,3.6114180478821365,-0.13566546127568693,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8086402960210121,1349
NGRN,-0.25775020313148644,-0.3118905616630299,0,-0.026182908218580103,-0.07821655112455646,0,176,430.0,1.0,rest_qc_pass,-,4.483002552013883,0.3118905616630299,0.07821655112455646,0.25775020313148644,0.026182908218580103,557.0,1.0257826887661141,-0.3733406677505715,non-depleting,False,False,False,True,False,False,pass,False,evidence,0.8085255643683167,1350
FLCN,-0.2578546396138738,-0.22374208389897798,2,-0.032335664057657115,0.05322064169065394,0,408,376.0,8.0,rest_qc_pass,-,3.8164905787065826,0.22374208389897798,-0.05322064169065394,0.2578546396138738,0.032335664057657115,301.0,0.5543278084714549,0.3209691749179353,non-depleting,False,False,False,True,False,False,pass,False,evidence,0.8080792811016195,1351
TFDP1,-0.26222828023115297,-0.23388919037748618,0,-0.3211999380811195,-0.009199297818966298,0,122,208.0,280.0,rest_qc_pass,-,-0.8261703139613283,0.23388919037748618,0.009199297818966298,0.26222828023115297,0.3211999380811195,178.0,0.3278084714548803,0.22470628717469437,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.807596394883323,1352
TWF2,-0.3303863574930701,-0.5762606595333234,0,-0.06370326504639977,-0.31368912144286365,0,3,1372.0,1.0,rest_qc_pass,-,0.6931471805599453,0.5762606595333234,0.31368912144286365,0.3303863574930701,0.06370326504639977,1481.0,2.72744014732965,-0.11029115911603538,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8074324134142091,1353
LUC7L,-0.19934390019587106,-0.2234753281699638,0,0.16767479703113994,0.24252050912276982,0,1,1023.0,1.0,rest_qc_pass,-,0.0,0.2234753281699638,-0.24252050912276982,0.19934390019587106,-0.16767479703113994,1098.0,2.022099447513812,-0.10207190925986993,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8074310586332009,1354
ATP13A2,-0.243951179789557,-0.3439061759542244,0,-0.021846133345892374,-0.10730180237790793,0,4,600.0,1.0,rest_qc_pass,-,0.916290731874155,0.3439061759542244,0.10730180237790793,0.243951179789557,0.021846133345892374,500.0,0.9208103130755064,0.2630344058337938,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8068377062383056,1355
UBE2V1,-0.2922078765051692,-0.7312696294073916,0,-0.20541467499220273,-0.45174937719127395,0,2,433.0,1.0,rest_qc_pass,-,0.4054651081081645,0.7312696294073916,0.45174937719127395,0.2922078765051692,0.20541467499220273,469.0,0.8637200736648251,-0.1152208977886517,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8068054928788236,1356
PEMT,-0.24640805381637476,-0.2227187746489728,0,0.22044006213690823,0.6222644338678718,0,2,429.0,2.0,rest_qc_pass,-,0.0,0.2227187746489728,-0.6222644338678718,0.24640805381637476,-0.22044006213690823,378.0,0.6961325966850829,0.1825914132784729,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8055926164273676,1357
TENT4A,-0.1262959352200697,-0.35031511529279646,0,-0.08055287417038623,-0.11387283227928337,0,3,537.0,9.0,rest_qc_pass,-,-0.9162907318741553,0.35031511529279646,0.11387283227928337,0.1262959352200697,0.08055287417038623,690.0,1.270718232044199,-0.3616742736801189,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8044537322314815,1358
PTDSS1,-0.22665752323591395,-0.24703029444937333,0,-0.06896269701822672,-0.02232595970246583,0,77,208.0,10.0,rest_qc_fail,neighboring_kd,1.958813553891221,0.24703029444937333,0.02232595970246583,0.22665752323591395,0.06896269701822672,204.0,0.3756906077348066,0.028014376169596473,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,0.8036559725847694,1359
ZNFX1,-0.3659029112355908,-0.6950262050069564,0,-0.2652783101866976,-0.4207291980103017,0,3,376.0,21.0,rest_qc_pass,-,-1.7047480922384255,0.6950262050069564,0.4207291980103017,0.3659029112355908,0.2652783101866976,494.0,0.9097605893186004,-0.39377837990704034,non-depleting,True,False,False,True,False,True,fail,False,evidence,0.8035076041140863,1360
CSNK1G2,-0.1625625747634787,-0.22170288677617828,0,-0.005137447656177808,0.09576504322059805,0,2,804.0,2.0,rest_qc_pass,-,0.0,0.22170288677617828,-0.09576504322059805,0.1625625747634787,0.005137447656177808,867.0,1.5966850828729282,-0.1088364920429064,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.803123985867968,1361
FEM1B,-0.23841515634053334,-0.2771242721731856,0,-0.03829976497012739,-0.049306147375172346,0,6,326.0,1.0,rest_qc_pass,-,1.252762968495368,0.2771242721731856,0.049306147375172346,0.23841515634053334,0.03829976497012739,341.0,0.6279926335174953,-0.06489977479309485,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.8030513820144659,1362
H2AX,-0.30495123270406516,-0.22160550317217909,0,-0.20682862879894343,0.20381850059593024,0,14,203.0,2.0,rest_qc_pass,-,1.6094379124341003,0.22160550317217909,-0.20381850059593024,0.30495123270406516,0.20682862879894343,220.0,0.40515653775322286,-0.11602379633948337,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.8028873415027236,1363
FNIP2,-0.41219503322630247,-0.8180061163496275,0,-0.2912150694925788,-0.5305284814526972,0,2,159.0,1.0,rest_qc_pass,-,0.4054651081081645,0.8180061163496275,0.5305284814526972,0.41219503322630247,0.2912150694925788,185.0,0.3406998158379374,-0.21849850523195677,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,0.8022832157378037,1364
RRAGC,-0.3630487258913969,-0.22115678060557004,3,0.12037431178301954,0.28013834577961727,0,1319,304.0,49.0,rest_qc_pass,-,3.2733640101522705,0.22115678060557004,-0.28013834577961727,0.3630487258913969,-0.12037431178301954,340.0,0.6261510128913443,-0.1614634226941162,non-depleting,False,False,False,False,False,False,pass,True,-,0.8017969354940603,1365
FBXO48,-0.12071131688106967,-0.22108267866820372,0,-0.014765281745216642,0.014766608496085786,0,2,1183.0,1.0,rest_qc_pass,-,0.4054651081081645,0.22108267866820372,-0.014766608496085786,0.12071131688106967,0.014765281745216642,1102.0,2.029465930018416,0.10232584976863096,non-depleting,False,False,False,True,False,True,fail,False,evidence,0.801616866106491,1366
