gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,selectivity,efficacy,tolerance_loss,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_evidence,fail_homeostasis,fail_tolerance,safe,reject_reason,window_score,window_rank,loeuf,pli,n_tissues_expressed,n_nonimmune_tissues,max_nonimmune_ntpm,is_ceg,is_neg,lof_intolerant,ubiquitous,systemic_risk
FAM53B,-0.1062087268510029,-0.1561406786606199,0,-0.1821630849304357,0,1,1442.0,2.0,-0.4054651081081645,0.1062087268510029,0.1821630849304357,1056.0,1.9447513812154693,0.449461329882369,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8510755131055714,4826,0.568,0.84101,51.0,45.0,47.2,False,False,True,True,True
PANX2,-0.092948175511601,-0.1713274323469681,0,-0.1694726299323042,0,3,565.0,5.0,-0.4054651081081644,0.092948175511601,0.1694726299323042,373.0,0.6869244935543278,0.5990752370473121,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.851973327977448,4827,1.28,1.1356e-09,30.0,28.0,39.0,False,False,False,False,False
TTC39B,-0.3077500580129253,-0.4972539540917489,0,-0.3781394187382491,0,3,1061.0,5.0,-0.4054651081081644,0.3077500580129253,0.3781394187382491,963.0,1.7734806629834254,0.1398169530713054,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8522419001660502,4828,,,51.0,45.0,9.1,False,False,False,True,True
LASP1,-0.0060339352491121,0.3137098737180854,0,-0.1477600684865259,0,2,1042.0,2.0,0.0,0.0060339352491121,0.1477600684865259,998.0,1.8379373848987108,0.0622435569412477,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8523913677845785,4829,0.411,0.99911,51.0,45.0,158.9,False,False,True,True,True
MAN1B1,-0.0645160220709226,0.1480876589498407,0,-0.1701207253993927,0,3,649.0,4.0,-0.2231435513142097,0.0645160220709226,0.1701207253993927,744.0,1.3701657458563536,-0.1970841431088928,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8524891306683118,4830,1.135,7.097e-22,51.0,45.0,28.2,False,False,False,True,True
EIF3H,-0.9332802659687548,-0.9521261851271388,3,-0.8103376781281593,0,187,172.0,878.0,-1.5423429348552276,0.9332802659687548,0.8103376781281593,184.0,0.3388581952117864,-0.0972972013549148,depleting-at-rest,False,False,False,True,True,False,"homeostasis,tolerance",-0.8534197695017558,4831,0.8,6.8943e-05,51.0,45.0,237.9,False,False,False,True,True
USP15,-0.0738883303475274,0.1432929363358513,0,0.248926593082189,0,2,479.0,11.0,-1.3862943611198906,0.0738883303475274,-0.248926593082189,513.0,0.9447513812154696,-0.0989331698708737,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8543173818572656,4832,0.196,1.0,51.0,45.0,42.4,False,False,True,True,True
KXD1,0.0654353085680087,0.3678440086873643,0,0.0885832270956451,0,2,372.0,4.0,-0.5108256237659905,-0.0654353085680087,-0.0885832270956451,456.0,0.8397790055248618,-0.2937312030567103,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8549109219577304,4833,0.944,0.085038,51.0,45.0,110.1,False,False,False,True,True
SCFD2,-0.1628922307939829,-0.3001325178966891,0,-0.3006707420860829,0,1,628.0,1.0,0.0,0.1628922307939829,0.3006707420860829,620.0,1.141804788213628,0.0184963436173894,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8551321179416175,4834,1.183,8.3809e-17,51.0,45.0,8.2,False,False,False,True,True
PKP4,-0.101647234681956,-0.2460230765622158,0,-0.2415804202947924,0,1,1043.0,1.0,0.0,0.101647234681956,0.2415804202947924,918.0,1.6906077348066295,0.1841730991059578,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8569928545132321,4835,0.752,1.6774e-13,51.0,45.0,336.1,False,False,False,True,True
ECH1,-0.1508401584230135,0.028335024504287,0,-0.2894006486612874,0,1,462.0,1.0,0.0,0.1508401584230135,0.2894006486612874,477.0,0.8784530386740331,-0.0460964145894539,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8572088773001305,4836,1.084,1.5022e-09,51.0,45.0,904.1,False,False,False,True,True
H3C8,-0.046475921015788,-0.0722409331707413,0,-0.0810966688766416,0,1,396.0,3.0,-0.6931471805599453,0.046475921015788,0.0810966688766416,491.0,0.9042357274401474,-0.3102225942350833,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8576055050803859,4837,1.962,6.2082e-08,6.0,2.0,1.1,False,False,False,False,False
FRYL,-0.116085775919089,-0.1700394053741989,0,-0.1931277429248188,0,1,1243.0,2.0,-0.4054651081081645,0.116085775919089,0.1931277429248188,1365.0,2.5138121546961325,-0.1350746547547298,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8576331342445623,4838,0.434,0.99999,51.0,45.0,30.0,False,False,True,True,True
DGLUCY,-0.0437281927417545,-0.2288643453708206,0,0.1036841646638338,0,2,781.0,9.0,-1.203972804325936,0.0437281927417545,-0.1036841646638338,752.0,1.3848987108655617,0.0545898864643418,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8597555052804597,4839,1.216,2.0300000000000002e-19,51.0,45.0,152.7,False,False,False,True,True
RGS19,-0.0133056735350361,0.0553185122490897,0,-0.2195024724637732,0,2,771.0,1.0,0.4054651081081645,0.0133056735350361,0.2195024724637732,648.0,1.1933701657458564,0.2507370470304096,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8622888312530692,4840,0.787,0.066149,50.0,44.0,19.9,False,False,False,True,True
PHLPP1,0.0380823253875256,0.007391335309632,0,0.014334568221202,0,1,781.0,3.0,-0.6931471805599453,-0.0380823253875256,-0.014334568221202,749.0,1.3793738489871086,0.0603568296832283,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8625003398469604,4841,0.547,0.21568,51.0,45.0,31.8,False,False,True,True,True
UBE2G2,0.0171343739084093,0.4416761661133948,0,-0.0412791614939026,0,74,373.0,130.0,-0.557709209664841,-0.0171343739084093,0.0412791614939026,338.0,0.6224677716390423,0.1421523839730534,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8626036974454385,4842,0.821,0.064878,51.0,45.0,64.6,False,False,False,True,True
RGS2,-0.173187168910376,-0.0536094991913256,0,-0.3751096611029801,0,2,1191.0,1.0,0.4054651081081645,0.173187168910376,0.3751096611029801,1260.0,2.320441988950276,-0.0812503205231648,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.8638848931662435,4843,1.102,2.0581e-05,51.0,45.0,484.0,False,False,False,True,True
