target_contrast_gene_name,naive_suppression,tolerance_suppression,stim_de_genes,n_cells_target,rest_de_genes,is_core_essential,is_iei,rank,in_top,matched_background
HPGD,0.41759270829043904,0.36137937930138336,2,1082.0,2.0,False,False,1870,False,False
MOV10,0.41748318412403335,0.19454371757604547,1425,639.0,956.0,False,False,1871,False,False
GATC,0.4167310733411488,0.5958173609112524,2,547.0,3.0,False,False,1872,False,False
STARD5,0.4166823543319337,-0.7249783965569995,1,1811.0,2.0,False,False,1873,False,False
ATOSB,0.4164633858459431,0.4362494952189086,1,390.0,1.0,False,False,1874,False,False
DMXL1,0.41632092474102916,0.4971796647849792,51,253.0,1.0,False,False,1875,False,False
CNDP2,0.4162927429816329,1.0581967615105432,3,728.0,2.0,False,False,1876,False,False
MDM1,0.4162297981455659,0.024118642624055792,1,737.0,1.0,False,False,1877,False,False
DAGLB,0.41610759661605357,-0.4803368177448928,4,245.0,2.0,False,False,1878,False,True
YPEL3,0.41589057954165265,0.6815852288729195,4,459.0,5.0,False,False,1879,False,False
PTBP3,0.4154370847650301,0.3852692618452277,6,767.0,6.0,False,False,1880,False,False
GSDME,0.415372425768815,0.5508058402004141,1,835.0,0.0,False,False,1881,False,False
KCTD11,0.4151133696325454,0.34685672904320797,2,591.0,7.0,False,False,1882,False,False
MPZL3,0.4150464381715811,0.34393461156548505,1,418.0,1.0,False,False,1883,False,False
AMDHD2,0.4149260688732338,0.49623286008541423,2,665.0,1.0,False,False,1884,False,False
HAUS2,0.4147596031859542,1.2790022833230617,36,50.0,,False,False,1885,False,False
LRPAP1,0.41435915963066694,0.9010032273212164,1,524.0,1.0,False,False,1886,False,False
RHBDD1,0.41433143636606684,0.4086936187921675,9,730.0,8.0,False,False,1887,False,False
ATP5F1B,0.4142538445432884,0.20799155840195754,13,173.0,124.0,False,False,1888,False,False
AAGAB,0.4135648906086236,1.6224446337922256,1,470.0,3.0,False,False,1889,False,True
SLC19A2,0.4134482436559284,0.23916423186315405,2,1030.0,1.0,False,False,1890,False,False
OASL,0.4131141109657724,-0.14603255929408737,1,857.0,1.0,False,False,1891,False,False
IFT172,0.41305806186076777,0.33471885721845535,62,946.0,12.0,False,False,1892,False,False
CREB3,0.4128995007238874,0.1774909236695144,1,305.0,0.0,False,False,1893,False,False
MPV17,0.4126189554293969,0.21379832793284953,1,457.0,1.0,False,False,1894,False,False
USP35,0.41253550360444147,-0.012717176784437574,4,641.0,1.0,False,False,1895,False,False
PHF20,0.41243058777121283,0.8019089863529869,177,688.0,9.0,False,False,1896,False,False
RNF8,0.4124071404852215,0.05179338267304493,233,622.0,125.0,False,False,1897,False,False
GZMM,0.41226683203219827,-0.18377604971714376,5,477.0,1.0,False,False,1898,False,False
GRN,0.41219594645134644,0.5855156062742557,1,161.0,8.0,False,False,1899,False,False
NUDT15,0.41212563161840254,0.3100722566844407,1,407.0,1.0,False,False,1900,False,False
MSL2,0.4117514681213356,0.42132413992531553,110,565.0,321.0,False,False,1901,False,False
EGLN3,0.41161319968863486,0.6401945845293388,3,420.0,1.0,False,False,1902,False,False
POGLUT2,0.4114457181551173,-0.679439535998547,5,502.0,4.0,False,False,1903,False,False
ABL2,0.4110665724219381,-0.3281377765929605,10,1017.0,1.0,False,False,1904,False,False
BTBD1,0.41067778978877184,0.3172269074368552,4,401.0,4.0,False,False,1905,False,False
SEC63,0.41060838125187815,0.9286547180561221,647,550.0,293.0,False,False,1906,False,False
NDUFS4,0.4103906718387218,-0.14655428272625898,3,1246.0,2.0,False,False,1907,False,False
DMWD,0.41012575489106606,0.5840388133564107,6,334.0,10.0,False,False,1908,False,False
GRHPR,0.41002913239808714,0.1445335204350286,3,729.0,5.0,False,False,1909,False,False
DENND4A,0.40953534175323514,0.689166063863276,2,746.0,3.0,False,False,1910,False,False
ARFGEF2,0.4094154042948751,0.4922878010102041,1,769.0,1.0,False,False,1911,False,False
G6PC3,0.40921911672872663,-0.10261549733838843,3,678.0,4.0,False,True,1912,False,False
MITD1,0.40913824288147366,0.2701668872491876,250,465.0,11.0,False,False,1913,False,False
TOP3B,0.40868574281992587,0.5055133195349892,1,1011.0,1.0,False,False,1914,False,False
WIZ,0.4086569684525412,-0.6114922862090026,313,1115.0,232.0,False,False,1915,False,False
ATXN2,0.4086038308590696,0.9804657399305268,1,264.0,1.0,False,False,1916,False,False
SLC35D1,0.4085214822746577,-0.018362448707412056,5,641.0,3.0,False,False,1917,False,False
SLC25A19,0.4084718834331718,-0.24764104078162064,2,718.0,2.0,False,False,1918,False,False
ZNF805,0.40821092876161946,-0.037541130853709324,1,758.0,0.0,False,False,1919,False,False
TEX30,0.40781757288762494,-0.45600299084808654,6,906.0,3.0,False,False,1920,False,False
FRS3,0.4074024604582546,1.0455501763110182,447,1155.0,3.0,False,False,1921,False,False
ABCB6,0.407118108946537,0.563804741991052,1,197.0,4.0,False,False,1922,False,False
KDM5D,0.4071093952423076,-0.23650678480548304,1,676.0,1.0,False,False,1923,False,False
ABCD3,0.40693858658192433,0.38835910514730937,1,391.0,6.0,False,False,1924,False,False
ZFTRAF1,0.4069129666301852,0.13693105531966437,4,420.0,1.0,False,False,1925,False,False
PARP1,0.406726788934248,0.5071004831266741,1,277.0,3.0,False,False,1926,False,False
TFCP2,0.40652242075745354,0.31580043155582754,1,437.0,1.0,False,False,1927,False,False
PTPN2,0.4063156358689875,0.413281564429287,371,222.0,414.0,False,False,1928,False,False
CTDSP1,0.4062989328958123,-0.010107852420242333,1,523.0,1.0,False,False,1929,False,False
FUBP3,0.4062601208759224,0.8830516283796646,1,283.0,2.0,False,False,1930,False,False
ITPR2,0.4060041099121665,-0.1640006359069454,2,535.0,1.0,False,False,1931,False,False
PGRMC2,0.4059315573819897,-0.017743182954121275,1,454.0,2.0,False,False,1932,False,False
EIF1,0.4055389062518735,-0.08582017817304098,505,336.0,343.0,False,False,1933,False,False
BLVRB,0.4054454126723749,-0.021940155652501084,1,586.0,1.0,False,False,1934,False,False
MTX2,0.40538384514913095,-0.1672882132357686,170,109.0,4.0,False,False,1935,False,False
UGDH,0.40531698739512545,0.36947005034490127,12,286.0,966.0,False,False,1936,False,False
KIFC1,0.4051272222047691,0.4290676978783535,17,687.0,4.0,False,False,1937,False,False
ANGEL1,0.4051185307813152,-0.26579310246086485,1,997.0,1.0,False,False,1938,False,False
RAD54B,0.40506063081406085,0.13484514787757013,3,289.0,1.0,False,False,1939,False,False
CCDC127,0.4050017080931225,0.04543171060199881,5,565.0,7.0,False,False,1940,False,False
ARPC2,0.40452752462902575,0.6961660801120476,856,142.0,216.0,False,False,1941,False,False
MTMR1,0.40408838411129194,0.2115776039663077,1,1138.0,2.0,False,False,1942,False,False
TFB1M,0.4040386196902833,-0.5187167460746123,866,367.0,1.0,False,False,1943,False,False
RMI2,0.4040138380875207,-0.02906280467851407,2,292.0,9.0,False,False,1944,False,False
INTS6,0.40401263302889945,0.7673111916402207,83,487.0,68.0,False,False,1945,False,False
CDC25A,0.4040104392147034,-0.40680375863133506,6,3784.0,8.0,False,False,1946,False,False
UGP2,0.4039542916803661,0.1797047686265339,7,474.0,4.0,False,False,1947,False,False
RNF169,0.40384717565353767,0.7196406785342667,1,685.0,1.0,False,False,1948,False,False
ALDH9A1,0.40357073178406677,0.6777449833592665,2,671.0,2.0,False,False,1949,False,False
SAAL1,0.4035331861656219,-0.8414288069083151,7,305.0,32.0,False,False,1950,False,False
PLCXD2,0.4035232754790985,0.07199268909228462,2,694.0,1.0,False,False,1951,False,False
AZI2,0.40344231181659945,-0.33071593393071924,1,211.0,18.0,False,False,1952,False,False
LGALS8,0.4032297114040323,-0.15345199186054823,2,965.0,3.0,False,False,1953,False,False
NT5C2,0.40314001679687156,0.17467300232390473,4,301.0,3.0,False,False,1954,False,False
H1-1,0.4031182649427412,0.5159862024117037,1,231.0,0.0,False,False,1955,False,False
SLC22A18,0.4030163532376911,0.5067349349434048,5,812.0,1.0,False,False,1956,False,False
HRAS,0.40279076642668227,0.5402930288239731,140,473.0,1.0,False,False,1957,False,False
CEACAM21,0.40239834494203347,0.2918521631081211,4,535.0,1.0,False,False,1958,False,False
RAB8B,0.4023570536268502,-0.04026081099478086,8,785.0,10.0,False,False,1959,False,False
TTL,0.4013322956401417,0.3686234105624239,1,805.0,1.0,False,False,1960,False,False
KPNA6,0.40105130987929793,0.4780523413892751,21,74.0,4.0,False,False,1961,False,False
HMGXB4,0.40101670359883945,-0.19032278391165894,26,531.0,11.0,False,False,1962,False,False
SLC30A5,0.4009100646434525,0.2942922320536018,1,818.0,1.0,False,False,1963,False,False
PLOD1,0.4006204257286808,0.4974022205083906,4,464.0,2.0,False,False,1964,False,False
B3GALNT2,0.4002549357063,0.3253687066279814,5,500.0,3.0,False,False,1965,False,False
ULK2,0.4001142758462248,0.8169991294923671,3,327.0,1.0,False,False,1966,False,False
ISCA1,0.4000640760041176,0.6553134608401652,23,360.0,86.0,False,False,1967,False,True
ADCY1,0.3998176817817478,0.6020461866718868,2,659.0,0.0,False,False,1968,False,False
CEP68,0.39976580468190276,0.1683603911521502,1,1143.0,10.0,False,False,1969,False,False
MIGA2,0.3997359177139512,0.16907457364480244,76,1365.0,5.0,False,False,1970,False,False
LY6E,0.3996450862375388,0.1921881110292267,1,423.0,1.0,False,False,1971,False,False
GALNT10,0.3996160483865644,0.12865627106334435,1,252.0,2.0,False,False,1972,False,False
TTC21B,0.39952331080705733,0.017813363134626677,3,566.0,1.0,False,False,1973,False,False
MXD1,0.39938512602225806,-0.15083745169389184,2,659.0,4.0,False,False,1974,False,False
C2CD5,0.39930463168394004,0.04237021893386084,2,891.0,2.0,False,False,1975,False,False
NAPEPLD,0.3992798061660126,0.02101569218004965,3,539.0,4.0,False,False,1976,False,False
VPS35L,0.39901767606661653,-0.24848446690357026,34,77.0,15.0,False,False,1977,False,False
RNF2,0.39887054150757156,0.7074393975407607,1,241.0,12.0,False,False,1978,False,False
E2F5,0.3988190196311738,0.2024304890325455,2,385.0,1.0,False,False,1979,False,False
CCDC50,0.3985060218645366,1.0847131669302368,3,251.0,0.0,False,False,1980,False,False
TAOK1,0.39848971127863014,0.669090466009688,1,1287.0,1.0,False,False,1981,False,False
HSD17B11,0.3980664485515792,0.21295929390866844,3,1687.0,4.0,False,False,1982,False,False
RHEBL1,0.3975685752624452,0.4044701602667136,1,920.0,6.0,False,False,1983,False,False
SLC25A37,0.3973880785378697,-0.19454342395423313,21,798.0,2.0,False,False,1984,False,False
VCPIP1,0.39687213441028985,0.3056643857581396,6,899.0,4.0,False,False,1985,False,False
ZSCAN30,0.3968700938018568,0.4977066193807377,1,379.0,1.0,False,False,1986,False,False
CLDND2,0.39656917989568746,0.41802156365123755,7,311.0,8.0,False,False,1987,False,False
HEXA,0.39641600377412267,0.4473573085156035,1,795.0,3.0,False,False,1988,False,False
MBOAT2,0.39637560065933897,0.7821493023049354,7,667.0,1.0,False,False,1989,False,False
STOML2,0.39626670835606176,0.5632111556186739,1,338.0,1.0,False,False,1990,False,False
TRAF2,0.39604893639200406,0.6911636364107697,21,459.0,13.0,False,False,1991,False,False
CTSW,0.39584360491275217,0.09773293824680764,3,638.0,2.0,False,False,1992,False,False
BRMS1L,0.39567053855915485,-0.006939924749544678,2,1008.0,1.0,False,False,1993,False,False
SKAP1,0.39548702149745435,0.10939291242988745,1,337.0,2.0,True,False,1994,False,False
ZNF707,0.39517182821117636,0.17426836594064732,1,853.0,3.0,False,False,1995,False,False
ABCA3,0.39492312111635713,-0.2138808133202151,185,120.0,1.0,False,False,1996,False,False
GNAI2,0.3944183560917043,-0.2841235330506121,1,873.0,1.0,False,False,1997,False,False
LRRC32,0.3943233061994013,0.5474951887995473,3,1792.0,0.0,False,False,1998,False,False
ZNF230,0.39395419307617985,0.433127812171688,4,622.0,2.0,False,False,1999,False,False
KLHL17,0.3938012014498211,0.6979485812485551,3,1044.0,4.0,False,False,2000,False,False
PKNOX1,0.39356839446076514,-1.1268467720867203,275,463.0,183.0,False,False,2001,False,False
GATD1,0.39355944692192224,-0.01288167009304158,1,646.0,2.0,False,False,2002,False,False
ME3,0.39346328208051456,0.03571222707976918,116,55.0,3.0,False,False,2003,False,False
LAPTM5,0.3930583071742151,0.5822780328419902,1,710.0,1.0,False,False,2004,False,False
NUDT1,0.39297299499066213,-0.5242334296648147,3,482.0,16.0,False,False,2005,False,False
MCMBP,0.39295890012199614,-0.6592647248314555,26,167.0,6.0,False,False,2006,False,True
PPP4R3B,0.3929530497174308,0.0036104404690371597,3,2109.0,3.0,False,False,2007,False,False
EGLN1,0.3928890039363858,0.5822941544249467,13,663.0,1.0,False,False,2008,False,False
C6orf120,0.3928695910445488,-0.05330007805451434,56,989.0,17.0,False,False,2009,False,False
TRMU,0.392418999934582,0.17056969766457236,2,587.0,1.0,False,False,2010,False,False
STXBP1,0.3922067340244587,0.5277802352558949,1,974.0,2.0,False,False,2011,False,False
PRDX6,0.3918317455026058,0.8357208398223048,2,767.0,2.0,False,False,2012,False,False
TRAF3IP1,0.39167088578740455,-0.503889426714409,6,323.0,3.0,False,False,2013,False,False
KRIT1,0.39153848145221465,0.8025490086118504,19,70.0,30.0,False,False,2014,False,False
ANP32A,0.39151346795559216,1.2302940993242837,4,282.0,3.0,False,False,2015,False,False
ZFP36,0.3913659272428374,0.8606155513266108,3,444.0,5.0,False,False,2016,False,False
CLPTM1L,0.3911429981213269,0.0641213071369564,1,989.0,2.0,False,False,2017,False,False
ZMYM4,0.390955629094011,0.506368622116625,1,128.0,,False,False,2018,False,False
SLC16A3,0.390946131811694,0.23882203584818132,5,234.0,1.0,False,False,2019,False,False
PITPNM1,0.39002976248349364,-0.08109097191146754,6,501.0,7.0,False,False,2020,False,False
SERPINB6,0.3900121680609684,0.4058824378921249,1,480.0,1.0,False,False,2021,False,False
RALY,0.3898171785274148,0.012216848961439321,1,298.0,1.0,False,False,2022,False,False
CSGALNACT2,0.3894187035421978,0.733758718101659,4,470.0,8.0,False,False,2023,False,False
PRMT6,0.3890592675376352,0.49392157780198365,6,268.0,4.0,False,False,2024,False,False
MCPH1,0.3887533375241534,1.073698198200037,3,225.0,41.0,False,False,2025,False,False
ENTPD7,0.3886294454732487,0.6577453085593142,3,773.0,2.0,False,False,2026,False,False
TMX4,0.3885089273431277,0.41894056730836204,1,445.0,3.0,False,False,2027,False,False
TIMM10,0.38846411726198327,0.2955594097132394,125,319.0,1352.0,True,False,2028,False,False
GPAT4,0.38820611491653456,-0.5529453700933742,1,1745.0,1.0,False,False,2029,False,False
BCAP31,0.3880398815126549,0.1806088435169105,1,956.0,1.0,False,False,2030,False,False
CYSLTR1,0.3878643621292447,0.6117300866522896,1,955.0,3.0,False,False,2031,False,False
STRAP,0.3878591965243921,-0.14430408374112128,850,170.0,1700.0,False,False,2032,False,False
TSC1,0.3876754951881696,1.0231666198719545,1199,309.0,1676.0,False,False,2033,False,False
CLUH,0.38747028255322424,-0.10899923572177488,103,482.0,32.0,False,False,2034,False,False
ACVR2B,0.387394972692463,0.40835532387422385,2,440.0,1.0,False,False,2035,False,False
ZNF362,0.3873887022111313,0.619172244777384,2,369.0,1.0,False,False,2036,False,False
IRF1,0.38738859963894245,1.0529562386933744,58,741.0,271.0,False,True,2037,False,False
SYVN1,0.38726269819735704,0.5308892390620841,93,306.0,114.0,False,False,2038,False,False
DBT,0.3865053094512597,0.8008789064989867,3,1249.0,4.0,False,False,2039,False,False
NMI,0.38618588642668544,-0.2694717286183153,1,542.0,6.0,False,False,2040,False,False
BDH2,0.3861612908561101,0.09738742546864462,2,865.0,4.0,False,False,2041,False,False
USP32,0.3860424322664148,0.2660721290565905,2,216.0,2.0,False,False,2042,False,False
TIMM8B,0.38585286260448626,0.4681972537015631,500,75.0,155.0,False,False,2043,False,False
ZNF526,0.38573390528971035,0.004460344091623843,19,350.0,12.0,False,False,2044,False,False
ISG20,0.38531108102098044,0.41609950510006866,1,516.0,1.0,True,False,2045,False,False
KCNQ5,0.385197688181826,0.08981057611005755,2,592.0,1.0,False,False,2046,False,False
ZNF264,0.3849780354470149,0.2250785630608828,2,932.0,2.0,False,False,2047,False,False
ARAF,0.384917403026801,0.7253532617185438,1,364.0,2.0,False,False,2048,False,False
TBCEL,0.38489553398258275,-0.2658021034914986,7,278.0,10.0,False,False,2049,False,False
MUL1,0.3845763843858532,0.22352269783433615,6,535.0,3.0,False,False,2050,False,False
SELENOS,0.38451625736593753,0.9149880525158101,1,697.0,3.0,False,False,2051,False,False
TNRC6A,0.3845085807447524,1.7797815757438136,1547,387.0,57.0,False,False,2052,False,False
TBC1D24,0.3842243806504685,0.9386812890402348,1,687.0,1.0,False,False,2053,False,False
TESK1,0.3838200701618207,0.5576592625281012,6,648.0,3.0,False,False,2054,False,False
PGAP1,0.3837753994124687,0.07561120064422752,3,398.0,1.0,False,False,2055,False,False
ANKRD17,0.38335497454142203,0.06936842414350708,3,253.0,8.0,False,False,2056,False,False
XPA,0.38331681196520345,0.08185753584080091,1,556.0,2.0,False,False,2057,False,False
TMEM11,0.3831918558752791,-0.05623371348741177,3,260.0,3.0,False,False,2058,False,False
SLC1A4,0.3830554887974185,0.2607783188277717,4,400.0,1.0,False,False,2059,False,False
SMIM19,0.38284100183732284,0.5040836568028417,1,1079.0,1.0,False,False,2060,False,False
SIPA1,0.3828111089721627,1.129841151438763,4,1044.0,1.0,False,False,2061,False,False
PTPDC1,0.3827364690259264,1.0769233626023025,6,749.0,0.0,False,False,2062,False,False
TSSC4,0.38266233596417304,-0.051780745958726886,2,756.0,3.0,False,False,2063,False,False
EIF2D,0.38231946485983725,0.3124354426189735,1,431.0,1.0,False,False,2064,False,False
TMBIM4,0.3822534906055462,0.08042606861739258,9,88.0,1.0,False,False,2065,False,False
ZNF639,0.3819023246726317,-0.2083766726265469,20,402.0,2.0,False,False,2066,False,False
LAIR1,0.3816486063571576,0.693568407437215,5,2973.0,4.0,False,False,2067,False,False
ABCA5,0.38159679434444993,0.688351079940752,35,843.0,4.0,False,False,2068,False,False
UBIAD1,0.3815497452907434,0.8109098172434096,154,431.0,4.0,False,False,2069,False,False
ALG3,0.38142096898757116,0.05706192287789894,10,387.0,8.0,False,False,2070,False,False
KSR1,0.3813999108220108,0.2759895527978451,3,724.0,1.0,False,False,2071,False,False
GLO1,0.3812742560873535,-0.17629203778899238,1,438.0,1.0,False,False,2072,False,False
ZNF211,0.38090718635092863,0.031880432239459564,3,465.0,3.0,False,False,2073,False,False
UBE2N,0.38059584187872686,-0.08484352131086277,88,66.0,189.0,False,False,2074,False,False
B4GALT5,0.38047829884846895,-0.3643542587782027,11,5814.0,28.0,False,False,2075,False,False
PDIA6,0.38036742289872755,0.9115511234552736,102,776.0,151.0,False,False,2076,False,False
HSF2,0.3803321268406365,-0.3589541272517883,14,494.0,5.0,False,False,2077,False,False
ERAP2,0.3801628305747594,0.7890342157765942,13,1055.0,5.0,False,False,2078,False,False
DEXI,0.38002490509855,-0.0782832927837984,6,637.0,3.0,False,False,2079,False,False
